target,trimester,term,df,df_res,sum_sq,sum_sq_res,f_value,pr_f,p_adj_by
ADAM12,Second,group,2,369,1118916.3348619146,3170956.6651380984,65.10340114440908,6.075937836486279e-25,1.2221988423671564e-23
ADAMTS-4,Second,group,2,369,851543.9181952449,3438329.0818047645,45.69366374452918,1.862535168918233e-18,3.0561565488413294e-17
ADAMTS-5,Second,group,2,369,721102.3984819846,3568770.6015180266,37.279894780385796,1.7934506068080166e-15,2.6820729576321646e-14
AGR2,Second,group,2,369,132205.2165823332,4157667.7834176677,5.866717527726562,0.0031030365692328084,0.029197356004781894
AIF1,Second,group,2,369,1507830.7897955081,2782042.2102045105,99.9966067002344,1.9911643593995017e-35,6.584531327877582e-34
AIP,Second,group,2,369,1292466.6717267698,2997406.3282732423,79.55548057809102,1.8774507893097885e-29,4.544122740665231e-28
AK1A1,Second,group,2,369,576982.240143375,3712890.7598566306,28.67125110639217,2.6662285027925165e-12,3.619238381155188e-11
ALCAM,Second,group,2,369,380275.89858739544,3909597.1014126083,17.94581422828047,3.6505343470910364e-8,4.3580454701464234e-7
ALK-1,Second,group,2,369,1398130.2675522077,2891742.7324478184,89.20400541476492,2.5001014577694525e-32,6.721656198083384e-31
ALT,Second,group,2,369,40166.455829643644,4249706.544170356,1.7438171373821292,0.176289494174042,1
AMHR2,Second,group,2,369,948257.0858633919,3341615.9141366174,52.3559370188716,9.637881477660583e-21,1.6961409062719617e-19
AMNLS,Second,group,2,369,1649745.1427366822,2640127.8572633355,115.28910541113925,1.2700088219106687e-39,5.641325517266749e-38
AMPK a1b1g1,Second,group,2,369,1453261.672201158,2836611.3277988606,94.52362256804965,7.170853703485095e-34,2.1218900798147644e-32
AMPK a2b2g1,Second,group,2,369,1727356.8416614179,2562516.1583386045,124.368908367453,5.164065194489272e-42,2.9891743111110468e-40
AMPM2,Second,group,2,369,1058167.3078747783,3231705.6921252366,60.41140094490105,2.014509789968251e-23,3.841293255665205e-22
AN32B,Second,group,2,369,1792749.500579827,2497123.499420198,132.45731856425084,4.3821343468418013e-44,3.6043714786835474e-42
ANGL3,Second,group,2,369,123130.93084545527,4166742.069154544,5.452138952674852,0.004639568787009145,0.04327742349274952
ANGL4,Second,group,2,369,421882.76560194464,3867990.23439806,20.123466073246668,5.070517246099863e-9,6.205902393153763e-8
ANR63,Second,group,2,369,26649.54691123776,4263223.453088762,1.153315433550885,0.31672364120988383,1
AREG,Second,group,2,369,334979.7048808811,3954893.2951191226,15.627161326146734,3.057502749711793e-7,3.5306527238399696e-6
ARGI1,Second,group,2,369,888932.9245730671,3400940.075426945,48.22435001685283,2.4774988132449404e-19,4.185518693295755e-18
ARI3A,Second,group,2,369,33888.31604469754,4255984.6839553015,1.4690828972711503,0.23147926729970722,1
ARMEL,Second,group,2,369,416571.90322581027,3873301.0967741935,19.842897369680696,6.531214501031689e-9,7.958551500061856e-8
ARP19,Second,group,2,369,176327.4349567769,4113545.565043222,7.908606148910741,4.3342235705467964e-4,0.004379654023648093
ARSB,Second,group,2,369,1442877.5195551533,2846995.4804448662,93.50590971655781,1.4072205962586375e-33,4.08923039182095e-32
ART,Second,group,2,369,1318994.7609108337,2970878.239089185,81.91333127898797,3.641304649469118e-30,9.05027636421019e-29
ARTS1,Second,group,2,369,37102.27893737983,4252770.72106262,1.609626032751692,0.20136316567988427,1
ASAH2,Second,group,2,369,126087.24567784043,4163785.7543221586,5.587006200646523,0.004070116878535456,0.0380570736760237
ASAHL,Second,group,2,369,1470809.5587708373,2819063.4412291814,96.26046708437958,2.2821617814752196e-34,7.031722738694686e-33
ASGR1,Second,group,2,369,210199.92409867188,4079672.575901329,9.5061270910048,9.427153251385347e-5,9.93451799588236e-4
ASM3A,Second,group,2,369,1681588.8079802045,2608284.192019816,118.9491298615326,1.3535754024473986e-40,6.737111050951655e-39
ATP synthase beta chain,Second,group,2,369,271976.6803710768,4017896.319628925,12.489047386145106,5.646334390561178e-6,6.259451921753334e-5
ATS1,Second,group,2,369,1875186.5089605995,2414686.4910394265,143.27819043469427,8.94974215686816e-47,1.8282679080279924e-44
ATS13,Second,group,2,369,328660.7969639511,3961212.2030360526,15.307919377147563,4.104759085537507e-7,4.723114234786686e-6
