"target","mean_log2rfu_Second_Control","mean_log2rfu_Second_PPROM","mean_log2rfu_Second_sPTD","mean_log2rfu_Third_Control","mean_log2rfu_Third_PPROM","mean_log2rfu_Third_sPTD","median_log2rfu_Second_Control","median_log2rfu_Second_PPROM","median_log2rfu_Second_sPTD","median_log2rfu_Third_Control","median_log2rfu_Third_PPROM","median_log2rfu_Third_sPTD","sd_log2rfu_Second_Control","sd_log2rfu_Second_PPROM","sd_log2rfu_Second_sPTD","sd_log2rfu_Third_Control","sd_log2rfu_Third_PPROM","sd_log2rfu_Third_sPTD","se_log2rfu_Second_Control","se_log2rfu_Second_PPROM","se_log2rfu_Second_sPTD","se_log2rfu_Third_Control","se_log2rfu_Third_PPROM","se_log2rfu_Third_sPTD","iqr_25_Second_Control","iqr_25_Second_PPROM","iqr_25_Second_sPTD","iqr_25_Third_Control","iqr_25_Third_PPROM","iqr_25_Third_sPTD","iqr_75_Second_Control","iqr_75_Second_PPROM","iqr_75_Second_sPTD","iqr_75_Third_Control","iqr_75_Third_PPROM","iqr_75_Third_sPTD"
"ALCAM",1.0003069610776,1.00343763279194,1.00206127897525,1.00212113884662,0.990456400189967,0.999139208320733,1.00034396779515,1.00341695065112,1.00184742290192,1.00189953964897,0.99043584147614,0.999071334656637,0.00296313380189728,0.000862476990498819,0.00140680009547517,0.00318360718834307,0.00166127459342679,0.00186078016449696,0.000169391084871109,0.000431238495249409,0.000178663790789226,0.000197438936321214,0.000830637296713395,0.000236319317210549,0.998620570026156,1.00271903713635,1.00091331831257,1.00035683713523,0.989480525584404,0.997698114698832,1.00207505744463,1.00413554630671,1.00300012066905,1.00400066439765,0.991411716081702,1.00031535106061
"ALK-1",1.00396092087113,1.00762520172472,1.01425593375571,1.00295428976868,1.00625352846361,1.01318239140713,1.00290180439834,1.00678397466583,1.01356967216905,1.00225069666744,1.00617535356161,1.01242590209038,0.00638277489069754,0.00237384855277341,0.00317882458321334,0.00472830475953267,0.00179762323108317,0.00320174520154128,0.00036487895434592,0.0011869242763867,0.000403711125779421,0.000293237012952763,0.000898811615541584,0.000406622047217993,1.00048790373173,1.0063567948546,1.01227956217401,1.00008689733572,1.00486132186572,1.01141794725426,1.00587984794524,1.00805238153595,1.01468129951902,1.00469993969947,1.0075675601595,1.01377587310504
"ALT",1.02678581368662,1.02305160458031,1.02662453325491,1.02634125592705,1.04089602416451,1.04374303001135,1.02639243691684,1.0232821012441,1.02666733113947,1.02600267223689,1.04160440122632,1.04336222723167,0.0057719477479741,0.00137082253135654,0.00245563613019089,0.00540298512329262,0.0017418864997678,0.00324743589956304,0.000329960290764683,0.000685411265678268,0.0003118661004005,0.000335078912878521,0.000870943249883902,0.000412424771669484,1.02287363149432,1.02228605488884,1.02501787101565,1.02310176471515,1.04077317709324,1.04193688518663,1.03001531217329,1.02404765093557,1.02819465478322,1.02985254323772,1.04172724829759,1.04491089922382
"AMHR2",0.829453648060453,0.832607246709053,0.834276430199675,0.849212582994422,0.851618798413504,0.851012603273732,0.829601997034487,0.832601586727991,0.834251854044604,0.849041754255483,0.854299601991812,0.851115890870522,0.00329750295674424,0.00597770086610956,0.00292486257247963,0.00291830870141055,0.00670136451297966,0.00285609040284114,0.000188505697194959,0.00298885043305478,0.000371457918163017,0.000180985822614417,0.00335068225648983,0.000362723843884849,0.827542238386703,0.827673258551594,0.832496070394889,0.847160021661426,0.850828785513664,0.848673217663426,0.831425702242089,0.837535574885449,0.836325822463631,0.851188455740981,0.855089614891652,0.853084171981617
"AMNLS",1.06850381941831,1.07846233681819,1.04728375586763,1.07368495643066,1.07051273151276,1.0631340170189,1.06729553575446,1.07714027499044,1.04803660131831,1.0727223088258,1.0672944305467,1.06249636913048,0.0104413105584491,0.0100985380430264,0.00595669935834888,0.0100740099510605,0.0104669044999554,0.00644934133449923,0.000596889995935851,0.0050492690215132,0.000756501575012261,0.000624763575264418,0.00523345224997772,0.000819067168548981,1.06217095697901,1.07426484156409,1.04277008969578,1.06738049921942,1.06483848568899,1.05805207104538,1.07330992405696,1.08133777024454,1.05042411166443,1.07815884958353,1.07296867637048,1.06701691295066
"AMPK a1b1g1",0.84371033753429,0.843334855165445,0.833827324716794,0.863885385050387,0.839832790576092,0.852288917886824,0.843616452618884,0.842204670252709,0.832901174968276,0.863327199000764,0.839247986538208,0.850955627742908,0.00519761255035113,0.00668349354431398,0.00593471131278229,0.00553868929881224,0.00253295838654556,0.00625799829693935,0.000297127732834722,0.00334174677215699,0.000753709090432818,0.000343494928575133,0.00126647919327278,0.000794766578478274,0.841075955073868,0.839604810329797,0.830913915401699,0.8612680779168,0.837880017603548,0.848652534404026,0.8454900946821,0.845934715088357,0.834645472690958,0.865548338205304,0.841200759510752,0.85357721814901
"AMPK a2b2g1",0.831946045734336,0.809682256049039,0.814499106392022,0.849213555770417,0.884222386990004,0.864812893156383,0.832160065270063,0.808855040147915,0.814964019602972,0.848968133709285,0.884198853233449,0.864553725747362,0.00477024658267093,0.00407505169483746,0.00792338594595157,0.00450980802592181,0.00477031763153655,0.00783903805777975,0.000272696846569651,0.00203752584741873,0.00100627102140737,0.000279686420771747,0.00238515881576828,0.000995558828897355,0.829884144791087,0.807019547579408,0.809827853963563,0.846845930430752,0.881610064698243,0.85945580521579,0.83400382534721,0.811517748617546,0.819474026570832,0.851412678501542,0.886811175525211,0.87047153766177
"AMPM2",0.996008930183991,1.00122841388734,0.966140990429582,0.989103062665427,0.99241722266978,1.00351372614098,1.00064619322024,1.00071076020128,0.968292993427325,0.993819394258469,0.99345152935456,1.00518102308,0.0206133044757877,0.0029696169094614,0.00662179761426555,0.0207818398417744,0.0061092076052411,0.00671483013040872,0.00117838418423644,0.0014848084547307,0.000840969137981283,0.00128883499452496,0.00305460380262055,0.000852784279346614,0.988968817823918,0.998907668584017,0.95947153313695,0.976584353670944,0.988738196584482,1.00027532549797,1.01047950010652,1.00303150550461,0.971509325234666,1.00391583268027,0.997130555439858,1.00824217927725
"AN32B",0.994073326260301,0.980129114198835,0.972536814388921,0.98689472829871,0.969275894489118,0.96456920035545,0.994000944817089,0.98198730226694,0.972330521892038,0.985835814754854,0.969928865498463,0.965624272564156,0.0069936334556942,0.00432077334338884,0.004680167227924,0.00613618328634312,0.00486190949016614,0.00531943908007155,0.000399799414218956,0.00216038667169442,0.000594381832328477,0.000380549932656153,0.00243095474508307,0.000675569438738863,0.987940381098346,0.979504483855343,0.969423857762549,0.982072576814153,0.966299985568532,0.960028959974697,0.999777629620956,0.982611932610433,0.974685481057068,0.991403214302682,0.972904774419049,0.967464470122096
"ANGL3",0.979296385183844,0.971004183333601,0.979104577279801,0.975993600842918,0.973023127301842,0.974627248999487,0.978976418535514,0.970819762495197,0.978749994384115,0.975289241671288,0.972665706781372,0.974420764294778,0.00433322985038845,0.00107958195939367,0.00171999509501703,0.00429411708683756,0.0010863592459465,0.00165516673951758,0.000247714262812968,0.000539790979696834,0.000218439595506868,0.000266309836580441,0.000543179622973251,0.000210206386125224,0.976616701649658,0.970288401757849,0.978142506694332,0.97337092625213,0.972301637459728,0.973939591108287,0.982117466768729,0.971535544070949,0.979455655848348,0.978678776814464,0.973387196623485,0.974947466612489
"ANGL4",1.04144672058939,1.03350639788091,1.04555407884312,1.03799627820206,1.02183889763616,1.03261430841319,1.04068069702725,1.03320737661478,1.0444845649643,1.03736592948929,1.02177498873739,1.03251554833961,0.00668472274555833,0.0018082266050636,0.00579888435354226,0.00719387521908519,0.002773029892001,0.00472859522682745,0.000382140164311067,0.000904113302531802,0.000736459049359284,0.000446145201733558,0.0013865149460005,0.000600532194339581,1.03716023186611,1.03218597878632,1.04224253757537,1.03353322390856,1.01997558625764,1.02955579493033,1.04452730491065,1.03452779570937,1.04821132860576,1.04206379432058,1.02363830011591,1.03465826754901
"ANR63",1.00470790818974,1.00368903063935,1.00360492010414,0.996643747104777,0.995453690207929,0.995529265549582,1.00259630175081,1.00368897503594,1.00358324088653,0.995557974874113,0.995436290526849,0.995524313493774,0.0112410681507941,4.57549462446426e-05,0.000108906406856968,0.00829671736389622,5.62059536387846e-05,0.00011977834655122,0.000642609094450569,2.28774731223213e-05,1.38311275019694e-05,0.000514540568096272,2.81029768193923e-05,1.52118652238778e-05,0.999157051399909,1.00365551739773,1.00354254109526,0.992573571425291,0.995416266505461,0.99544960667642,1.00524434838826,1.00372248827756,1.00364728957241,0.997859209359915,0.995473714229318,0.995576139131266
"AREG",1.02576872609469,1.02370509020955,1.02984226811027,1.02410642920608,1.02694845825297,1.03564545034622,1.02618655061893,1.02367521542932,1.02983098020001,1.02445897777916,1.0279611453686,1.03487154828604,0.00637103367130189,0.00363170811244839,0.00402294041662788,0.00718842570387955,0.00434673961277503,0.00513757717242954,0.000364207753507852,0.00181585405622419,0.000510913943825941,0.000445807237147472,0.00217336980638751,0.000652472953371831,1.02221181890746,1.02063236198194,1.02679070828606,1.02074832815127,1.02556101634507,1.03207229517128,1.02977952040342,1.02674794365693,1.03183682700293,1.02810333631735,1.0293485872765,1.03934630256529
"ARGI1",1.00733208735771,1.01355611050451,1.01457605742256,1.00842111606827,1.00833730666081,1.00422304726789,1.00675215105339,1.01361340638949,1.01431296348016,1.00693526589092,1.00870467241396,1.00412236116185,0.0105323544912489,0.000381862340320512,0.00178101416797746,0.011783585686798,0.00133751552586722,0.00204721041308344,0.000602094631156179,0.000190931170160256,0.000226189025522276,0.000730786961585592,0.00066875776293361,0.000259995982457709,1.00177055708166,1.01342684376274,1.0137520249839,1.00227385567028,1.00782310843622,1.00309488585215,1.01058437330433,1.01374267313126,1.01532793220279,1.01187588384733,1.00921887063855,1.00510786218589
"ARI3A",1.04788173933833,1.04186777839957,1.04776162048062,1.04888971259471,1.05789669205467,1.0675381217134,1.04748656615405,1.04167835304282,1.04714248795814,1.04881172829204,1.05763296343478,1.06602136825187,0.00807160836626321,0.00512277453589213,0.00529659730169862,0.0077116597457739,0.00365872984368713,0.00715480353235002,0.000461423138212859,0.00256138726794607,0.000672668529984591,0.000478256834904674,0.00182936492184357,0.000908660957269865,1.04237836784626,1.03856258287985,1.04380819195272,1.04471066802931,1.05659487427899,1.0631828499425,1.05283655200253,1.04498354856254,1.0506404244434,1.05309312704851,1.05893478121046,1.072347496403
"ARMEL",1.02803693949475,1.02279845125192,1.03078192617275,1.02780548638047,1.01930907765792,1.02682016758406,1.02747203758347,1.02179664832349,1.03055801100883,1.02693225305982,1.01930298277008,1.02699857630877,0.0058292069425092,0.0034076705732431,0.00220285891766279,0.0057152680317565,0.00412468991647637,0.00292973772047029,0.000333233581047739,0.00170383528662155,0.000279763362306676,0.000354445876712553,0.00206234495823818,0.000372077062576975,1.02444820537253,1.02048676477213,1.02937616434291,1.02427515410578,1.01727947567026,1.02552989289761,1.03076602829853,1.02410833480329,1.03243858225316,1.03059700897832,1.02133258475774,1.0285619990895
"ARP19",1.03706751617475,1.04821158920237,1.03461302598046,1.04015433799744,1.03557414467286,1.04311034869544,1.03556544588595,1.04825681945557,1.03504962936602,1.03943344524587,1.03778075857063,1.0439191843016,0.0075825375284105,0.00387488612655767,0.00413431476113933,0.00635899912134098,0.00716052759069759,0.00523104434063768,0.000433464819304126,0.00193744306327883,0.000525058499723457,0.000394368384134269,0.00358026379534879,0.000664343295604613,1.03293275126661,1.04544566160028,1.0317208627092,1.03630924505335,1.03376874504878,1.04020619668201,1.03978523703501,1.05102274705766,1.03762805074593,1.04326481862503,1.0395861581947,1.04691248655769
"ARSB",1.01430068681491,1.01381958073639,1.03239129013856,1.01308626015558,1.00243357850565,1.02704758380979,1.01165373968672,1.01164492028934,1.03003931533229,1.01086482357387,1.00018407829437,1.02511934479604,0.0105628764530272,0.00678437244337451,0.00686176111578709,0.00914764934430939,0.00570978339853925,0.00699517899815934,0.00060383945557643,0.00339218622168725,0.00087144453314993,0.000567313129268281,0.00285489169926963,0.000888388621155302,1.00900626697008,1.01048776384184,1.02860281618098,1.0083240513588,0.999458528422762,1.02320719660931,1.01559838343143,1.0149767371839,1.03224510457938,1.01412831260984,1.00315912837726,1.02637796051717
"ART",1.00225498085032,1.00305830953865,1.01349658981453,1.00518323960345,1.00412482708316,1.01463908044475,1.00202205345643,1.00253608632857,1.01383142341168,1.00498480791664,1.00545999210478,1.01430417694225,0.00593757014878961,0.0036347843073298,0.00463162519438872,0.00596037047626846,0.00550227296407469,0.00507072375480216,0.000339428293233938,0.0018173921536649,0.00058821698790465,0.000369646485038656,0.00275113648203735,0.000643982560842757,0.998097425972852,1.00005405868602,1.01186043183767,1.00095438001879,1.00230505054355,1.01153934992798,1.00630992051811,1.0055403371812,1.01669704350699,1.00869059715743,1.00727976864439,1.01775068625784
"ARTS1",1.0591802500955,1.05299282618523,1.06026654765206,1.06466838664237,1.06217716526846,1.06525871315259,1.06119301351621,1.05192257180025,1.06214399603587,1.06649142177498,1.06308821374099,1.06517623031608,0.013131454443686,0.00443311699430405,0.00723394355612127,0.0122620889767597,0.0063960183486804,0.0072961908353285,0.000750675285985151,0.00221655849715203,0.000918711750339611,0.000760462475870822,0.0031980091743402,0.000926617162704345,1.05275897711505,1.05109600984628,1.05820403283989,1.05799280785465,1.05915548678769,1.06330539501028,1.06691355566558,1.05381938813921,1.06425625026528,1.0716879984041,1.06610989222177,1.06916159890106
"ASAH2",1.01189397318948,0.986250120712285,1.01251696052732,1.00796235844897,0.954857779641602,0.992642413710873,1.01124983708464,0.989191337132764,1.01133320652698,1.0079175728671,0.958091472939126,0.992189799493559,0.0123375906596661,0.00932862149383389,0.00587178558946198,0.012069905050749,0.0116580533376371,0.00658949235867453,0.000705293114066726,0.00466431074691694,0.00074571751557956,0.000748543734743299,0.00582902666881856,0.00083686636641845,1.0040599289351,0.984213922600433,1.00810335914757,0.999517558034188,0.950461296192701,0.987150384712615,1.02061533037003,0.991227535244616,1.01715079392185,1.0170004969241,0.962487956388027,0.997766580237869
"ASAHL",0.99609557666693,1.01005728390093,1.02465370823883,1.00060293822839,0.999228975592079,1.02252372524743,0.996173927877765,1.01332260733541,1.02536305331135,0.999983347134273,0.999495134528283,1.02290113289901,0.0150674870421,0.0107501658284641,0.0078699378348744,0.0147616429470189,0.0097320926843777,0.00837186853956268,0.000861350903124414,0.00537508291423207,0.000999483104512653,0.000915478232517072,0.00486604634218885,0.00106322836775336,0.985115969041353,1.00777674234666,1.0198647398967,0.99059743625097,0.996053977378318,1.01777319255591,1.00530684548896,1.01560314888968,1.03081530751403,1.01002325134734,1.00267013274204,1.02825786718991
"ASGR1",0.95212169469457,0.938622030497954,0.950516171151715,0.940755608519018,0.924336565918824,0.937257303168871,0.951457141066655,0.938792894862756,0.950283019724718,0.939858219193195,0.924409113860001,0.936942408538437,0.00460446308019909,0.000715546407284834,0.00139547689148289,0.00449647922177041,0.000744543985605061,0.00182927152461813,0.000263219634531688,0.000357773203642417,0.000177225742444157,0.000278859803429092,0.000372271992802531,0.000232317715944334,0.949479264001484,0.938251801981778,0.949964965811375,0.937902620144876,0.923780210678603,0.936307472008343,0.954632466392478,0.939163123378931,0.950773110350784,0.94303379891336,0.924965469100222,0.937451335079962
"ASM3A",1.04741592928652,1.06037661915896,1.06608893672761,1.05048016730096,1.06396154682875,1.06821824491994,1.04718992863847,1.06009330405917,1.06498864457827,1.05001259474213,1.0648152471684,1.06755364886571,0.00760727151535501,0.00496544535211904,0.00538799315461872,0.00772463284727273,0.00339044567241251,0.0054510341713728,0.000434878767226098,0.00248272267605952,0.000684275814912735,0.000479061392505277,0.00169522283620625,0.000692282032046724,1.04215232952676,1.0566313784657,1.0628677617421,1.0458107120198,1.06264608466615,1.06454152546118,1.05091356606927,1.06383854475243,1.0685037985028,1.05406051126189,1.06613070933099,1.07061442551425
"ATP synthase beta chain",0.829762331843411,0.84763305295909,0.836202557672276,0.852884767160707,0.881103422018163,0.854755421291445,0.830222754360217,0.845718787449212,0.834967287923043,0.851972088968098,0.876432552165914,0.853331256820791,0.0105192431284977,0.0136415465569322,0.0123887872958914,0.00825136467351446,0.0172529378072903,0.0120308109575237,0.000601345104435803,0.00682077327846609,0.00157337755995655,0.000511727913639068,0.00862646890364515,0.0015279145195208,0.823925929407682,0.840096771305483,0.830709537763416,0.847189285055411,0.870696158716509,0.848622522892831,0.835622257991205,0.853255069102819,0.840262798041677,0.857524389290878,0.886839815467569,0.857204463247644
"ATS1",1.0180595728706,1.0043917722975,0.998700015499018,1.01527291168101,1.00128277034037,0.998853877026616,1.016671202847,1.00440871789488,0.99806451673636,1.01421838489322,1.00150870012475,0.998066876010627,0.00693097298942429,0.00022937366160954,0.00278595577862457,0.00576642540826078,0.00259998619324413,0.00361112700616766,0.000396217353782404,0.00011468683080477,0.000353816737702235,0.000357618522521047,0.00129999309662207,0.00045861358839711,1.01430719099599,1.00427437265243,0.996976866714557,1.01187951711053,0.999547784073895,0.996453176998896,1.01960106358561,1.00452611753994,0.999543505412791,1.01693056482613,1.00324368639123,1.00011238356378
"ATS13",0.974180532368118,0.972259518069333,0.972200238337864,0.975284975515768,0.971821058622161,0.969186800656262,0.97474128921711,0.972906897223031,0.972322581952285,0.975497961787528,0.972049802988431,0.969358987877671,0.00523446654810982,0.00200906401864336,0.00284930418693901,0.0042834240278727,0.000716104773758672,0.00302068243134774,0.000299234535658875,0.00100453200932168,0.000361861993603428,0.000265646681215114,0.000358052386879336,0.000383627052408407,0.972265956290879,0.97173174145436,0.971045367759519,0.973375777252208,0.971591971228914,0.967728520622674,0.977136102603925,0.973434673838004,0.973855830746864,0.977853216057471,0.972278890381677,0.97105189604843
"ATS15",0.988553551146894,0.989110830958085,0.992947838940839,0.988615101422672,0.995776657110448,0.989173176507718,0.988428182796058,0.989392957452625,0.992782502488963,0.988474155062945,0.995598223771611,0.989226955956955,0.00292012249747023,0.000805114447480857,0.00157601692732117,0.00263714316178479,0.000586219504673341,0.00146656641321232,0.000166932292252985,0.000402557223740429,0.000200154349924238,0.000163548676072861,0.00029310975233667,0.000186254120732178,0.986731488329763,0.988867164061942,0.991636166708105,0.986838265500289,0.995513962859498,0.988158563395344,0.990409302201213,0.989636624348768,0.994039894432498,0.990295133236849,0.99586091802256,0.990039070713746
"AURKB",0.999771788422178,0.99749328414175,1.00255466891328,1.00090135716715,0.998333002652306,0.999124110613261,0.999439599416241,0.997297591384974,1.00210959569844,1.00003228156605,0.998520588265613,0.998843766204842,0.00855143693419449,0.000593083448137495,0.00266034109450507,0.00721472295392444,0.00195828219486262,0.002807719319366,0.000488853111716583,0.000296541724068747,0.000337863656865969,0.000447438123362344,0.000979141097431309,0.00035658071014037,0.996107377604416,0.997100200432636,1.00121710263122,0.997412132004834,0.997479806739596,0.997897775447392,1.00307221191068,0.997690675094088,1.0030224568335,1.00357985131954,0.999373784178323,0.999904197852383
"Activated Protein C",1.03627768352968,1.03229320910875,1.04759993395599,1.03534872112065,1.04502357946237,1.03823249680464,1.03370970731983,1.03209817295769,1.04693866202742,1.03351582410478,1.04485862938483,1.03781861569199,0.0151187668137982,0.00187505532647602,0.00311711973080849,0.0129347707456613,0.00215582833651094,0.00275897468281514,0.000864282372555303,0.000937527663238012,0.000395874601687477,0.000802180428205178,0.00107791416825547,0.000350390135107833,1.03133142458405,1.03137318625341,1.04589638356439,1.0312633570518,1.04363453480164,1.03676474530221,1.03654126625456,1.03301819581303,1.04846183603913,1.03612355588914,1.04624767404556,1.03928046405013
"Activin A",1.00475320497897,0.985632387629802,0.992153231076785,1.0064305954415,0.994050850403005,1.00338320863247,1.00448685312406,0.985413120858989,0.992490408184494,1.00456642942053,0.993695562370212,1.00362177807961,0.00884659446555814,0.00128219529928737,0.00562420762100608,0.0126494212017215,0.00264273272625993,0.0053223949564734,0.000505726144724257,0.000641097649643687,0.000714275082143212,0.000784483800731315,0.00132136636312997,0.000675944835417295,0.999101138552896,0.985084648925798,0.99041639508526,0.998338240934653,0.991889747013138,1.00049477655798,1.00967267376065,0.985960859562993,0.995381872987883,1.01315822443478,0.995856665760078,1.00638396545773
"Activin AB",0.832490258856104,0.832944830324274,0.836547303585511,0.849816982217315,0.859453412699677,0.870955115970788,0.832695180831915,0.832960043104564,0.835426646289341,0.849591087887678,0.858972938366155,0.869327363127081,0.00458719609303009,0.00704682885372906,0.00947021694612392,0.00327597120418886,0.00771881567002597,0.00993351483941129,0.000262232546575302,0.00352341442686453,0.00120271875487709,0.000203167109416728,0.00385940783501298,0.00126155764616351,0.830066458036292,0.827700828813568,0.831300950582959,0.847453646995113,0.855425040673155,0.864924408990589,0.834945161032008,0.83820404461527,0.842206093871382,0.852308014936622,0.863001310392676,0.877286890939408
"Activin RIB",1.05134486524192,1.0502279440567,1.04940870762807,1.05549518178951,1.05460438205796,1.05566293506576,1.04868575852014,1.05026721726961,1.04923654855102,1.05317079585088,1.05446673652553,1.05510469033288,0.016148027786044,0.00247492433791513,0.00221811991621834,0.01448087749195,0.00122938111471526,0.0045158975402932,0.000923121306049491,0.00123746216895756,0.000281701511061381,0.000898065898166431,0.000614690557357632,0.000573519561137084,1.04603150144004,1.04880740961138,1.04780277751881,1.05064212114863,1.05405201174823,1.05373006656541,1.05163226923024,1.05168775171493,1.05034362973965,1.05597255882021,1.05501910683526,1.05658222625623
"Adiponectin",0.993716266386309,1.0280335048694,1.00512314324431,0.998470486342064,1.03959437996735,1.00811263707478,0.993881972701454,1.02904274016437,1.00529509435488,0.998626996002331,1.04056650556842,1.00782440528059,0.00793949042824533,0.0039456568841572,0.00335001040272352,0.00671431863108596,0.00378827885920071,0.00375572398396037,0.000453870458398855,0.0019728284420786,0.000425451746597846,0.000416404364677062,0.00189413942960036,0.000476977422940628,0.989061607377129,1.02673086189884,1.00279974117597,0.993480759257546,1.03858752621515,1.00577927463524,0.998618476258168,1.03034538313494,1.00698838810743,1.00293925241047,1.04157335932063,1.01023620967974
"Afamin",0.99966914048655,1.00088427134052,0.999341742496757,1.00026687276357,0.989404754513963,0.994149921976834,0.99965869587554,1.001116343231,0.999512122180993,1.00043086548172,0.989537087587473,0.994374644393537,0.00270247080247759,0.00112985031740896,0.00159656432463874,0.00273558228983625,0.00182312750394884,0.00175800912896608,0.000154489973004616,0.000564925158704481,0.000202763871993093,0.000169653611633389,0.00091156375197442,0.000223267382646187,0.998023413716932,1.0003793783132,0.998835230369872,0.998686078833556,0.988515678633221,0.993529718422619,1.0016641573281,1.00162123625832,1.00012440973698,1.00191826302711,0.990426163468215,0.995127106765494
"Aflatoxin B1 aldehyde reductase",0.992404378691397,1.01113793289141,0.97902170613211,0.986701164368602,1.02411252274261,1.00002227188974,0.993859223454896,1.01156753896513,0.979549298916614,0.988995948786312,1.02410891807154,1.00044018081653,0.0111276136398899,0.00228397148607817,0.00391742896399482,0.0109623686243862,0.00362199889203248,0.00464487171086754,0.000636123331751203,0.00114198574303909,0.000497513975941567,0.000679857241397405,0.00181099944601624,0.000589899297179769,0.988998937650545,1.01061590705796,0.976667909772521,0.980488618343211,1.02150833913902,0.998262326993163,0.99958822485251,1.01208956479859,0.981528639187771,0.994356150162224,1.02671310167513,1.00332315086913
"Aggrecan",1.00483358401911,0.992523041353241,1.00244199593671,1.00317900725746,0.998526109133118,1.00038623081692,1.00402266939454,0.992112845081988,1.00151305234691,1.0027555675618,0.998428418762825,0.999513126873609,0.00618777069894981,0.00215190440291201,0.00368055516898392,0.00579340736710138,0.0012271611653587,0.00415650766362957,0.000353731306685389,0.001075952201456,0.000467430973892165,0.000359291872572793,0.000613580582679351,0.00052787700115822,1.00089593208382,0.991475916732725,1.00055708378875,0.999395224188472,0.997608962702742,0.997969397619941,1.00811254500777,0.993159969702505,1.003038210017,1.00602869822404,0.999345565193201,1.00102286614283
"Albumin",0.963390033452511,0.955796185180923,0.961193468841154,0.961472372569366,0.943120936391891,0.953874409025745,0.963422655793886,0.95572174960042,0.961195815767695,0.96142281699566,0.943085894701036,0.953762231284752,0.00199850392631049,0.000597170688955956,0.000911543961980918,0.00179077849029876,0.000464016645289879,0.000921538232952283,0.000114246865254666,0.000298585344477978,0.000115766198937833,0.000111059367376135,0.000232008322644939,0.000117035472620471,0.961995056624091,0.955419375745448,0.960644523317374,0.960110454489599,0.942794812696039,0.953340532314506,0.96473434674289,0.956098559035895,0.961689666658688,0.962641983073345,0.943412018396888,0.954329850377268
"Alkaline phosphatase, bone",0.827872480353534,0.819086851507686,0.833799493906285,0.852133258992357,0.834751599688642,0.846875100349154,0.828295657066463,0.820578438346881,0.835574193046288,0.851510196437406,0.839976357522237,0.84656063358495,0.0126268313803539,0.015953913629107,0.0139034201276793,0.012287041059881,0.0186826759999003,0.014108229294288,0.000721827905521239,0.00797695681455351,0.00176573612195227,0.000762009938374525,0.00934133799995015,0.00179174691212239,0.820575955865432,0.813588491738607,0.826567146734792,0.843077699572265,0.830893870824594,0.837539236520127,0.835251921621629,0.826076798115961,0.844067807354914,0.860764662834392,0.843834086386284,0.855181492656698
"Alkaline phosphatase, liver",0.994831333688403,0.993821912748085,0.993731452469643,0.981732477127547,0.980493898846651,0.980562425816086,0.994143225502069,0.993822572416313,0.993711108951502,0.981033535349053,0.980475386091742,0.980557524622657,0.0107923195108004,4.65594330182254e-05,0.000109112320422124,0.00964581908741383,5.66921617288123e-05,0.000121140966722931,0.000616955842169389,2.32797165091127e-05,1.38572785508952e-05,0.000598208305201448,2.83460808644061e-05,1.5384918158738e-05,0.986007560399672,0.993787905986452,0.993669745361421,0.97444464817849,0.980456465220346,0.980480536028507,1.00194543654167,0.993856579177946,0.993773413513108,0.987220175449219,0.980512819718048,0.980610346930871
"Aminoacylase-1",1.01667393552572,0.976530670100679,0.978239588394736,1.00538098867568,0.968055261324395,0.998382551330606,1.01683512513111,0.97667704261244,0.977933352326509,1.00530237680827,0.968248303521179,0.998296761707795,0.017821812979096,0.00310943360317711,0.00898635118551019,0.0149738135729229,0.0041905365309783,0.00949217906072801,0.00101880523686312,0.00155471680158856,0.00114126774182811,0.00092863649615289,0.00209526826548915,0.00120550794622101,1.00788405624002,0.974582082153113,0.97433115953708,0.998680099111186,0.964953288449787,0.995880584337703,1.02713163969591,0.978625630560006,0.983104041713652,1.01359888207033,0.971350276395787,1.00183847978971
"Angiogenin",0.997733897336098,1.01465035211538,1.00294495910463,0.997514129667849,1.00137392540711,1.00385814970577,0.997832081205538,1.01394600171509,1.00303472540967,0.997647533606959,1.00056606037675,1.00385208318318,0.00759045650662577,0.00195079875364716,0.00242186842761232,0.00655906153851635,0.00255978767447228,0.00302706590236897,0.000433917517157356,0.000975399376823579,0.000307577597884517,0.00040677572854208,0.00127989383723614,0.000384437754038805,0.993521688648619,1.01335017234768,1.00146389268947,0.99381849813287,0.999693277432503,1.00194528119891,1.00175544931223,1.01524618148279,1.00433800229411,1.00091416772752,1.00224670835137,1.00568398747218
"Angiopoietin-1",0.942273382128211,0.933448264921276,0.949707005397045,0.930534715277856,0.942597811418403,0.952187825802574,0.942240799253165,0.933255241008394,0.94979065220747,0.93045580935943,0.942309626056791,0.95191295774602,0.00456465927726343,0.00333313165003447,0.00211821955163195,0.00450294409335493,0.00192581758451978,0.002646579398698,0.000260944202569435,0.00166656582501723,0.000269014152071545,0.000279260737744661,0.000962908792259888,0.000336115919750733,0.939192646217955,0.931234955579366,0.948418237833768,0.927572995002087,0.941515248168908,0.950341946399561,0.94550018610114,0.935468550350304,0.950887007952481,0.933427834434712,0.943392189306287,0.953790694572091
